cents,names
406.33001130,
406.36837160,
406.38811560,
406.43868610,
406.52640280,
406.56476310,
406.58748000,
406.63507760,
406.72576720,
406.76115460,
406.76412750,
406.78684430,
406.83444190,
406.85184420,
406.89944180,
406.92215870,
406.92513160,
406.96051900,
407.09880620,
407.12152300,
407.15988330,
407.24760010,
407.29817060,
407.31791450,
407.35627480,
407.38400000,
407.42424760,
407.44696450,
407.49456210,
407.49753500,
407.54716981,(~pythagorean ditone = = ~81:64 [ 3^4]; small JI diminished-4th = ~512:405)
407.55563920,
407.57304150,
407.60089510,
407.62063910,
407.62361200,
407.64335590,
407.69392640,
407.82000000,Pythagorean major third, octave reduced 81st harmonic
407.82000000,Pythagorean major third
407.82000300,Pythagorean major third, octave-reduced 81st harmonic
407.82000346,Pythagorean major third
407.82000350,3-limit [ 3^4] = ditone
407.84272030,
407.89031790,
407.99665100,
408.00000000,
408.01639490,
408.01936780,
408.03911180,
408.06696540,
408.14544490,
408.19304250,
408.21575930,
408.28373210,
408.32209240,
408.34183640,
408.37676340,
408.39240690,
408.41512370,
408.43486770,
408.54120070,
408.61151520,
408.67948800,
408.70220480,
408.71784830,
408.74056510,
408.78816270,
408.87587940,
408.87885230,
408.88888889,
408.91423980,
409.00492940,
409.05252700,
409.07524380,
409.09796070,
409.11360410,
409.14555830,
409.18391860,
409.20132090,
409.24400000,
409.24430140,undevicesimal ditone
409.25189140,
409.27163530,
409.27460820,
409.30999560,
409.40068520,
409.42340210,
409.44828280,
409.45125570,
409.47099970,
409.50936000,
409.57733280,
409.59707670,
409.64764720,
409.75609760,(~pythagorean major-3rd [
409.77372420,
409.79644110,
409.84701160,
409.86675560,
409.97011570,
409.97308860,
409.99283260,
409.99580550,
410.02068620,
410.04340310,
410.16948010,
410.17245300,
410.19219700,
410.26016970,
410.29853000,
410.33048420,
410.34612760,
410.36884450,
410.49492150,
410.56523600,
410.56820890,
410.63320870,
410.65592560,
410.67156910,
410.69428590,
410.72624010,
410.74188350,
410.76460040,
410.83257310,
411.02896460,
411.05168150,
411.06732490,
411.20561210,
411.22535610,
411.22832900,
411.26371640,
411.35440600,
411.37712290,
411.40200360,
411.40497650,
411.42472050,
411.42769340,
411.44743740,
411.46308080,
411.55377040,
411.60136800,
411.62408490,
411.75016190,
411.77287880,
411.80073240,
411.82047640,
411.92680940,
411.94655340,
411.94952630,
411.97440700,
411.99712390,
412.12320090,
412.12617380,
412.14591780,
412.19648830,
412.21389050,
412.28420500,
412.32256530,
412.34528220,
412.48356940,
412.51895680,
412.52192970,
412.54167360,
412.60964640,
412.64800670,
412.67996090,
412.69560430,
412.71832120,
412.74500000,
412.74528000,tridecimal major third
412.74528146,tridecimal major third
412.78629390,
412.80901080,
412.84737110,
412.87932520,
412.91768560,
412.98268540,
413.00540230,
413.07571670,
413.11407700,
413.18204980,
413.20476670,
413.25236430,
413.33084370,
413.33333333,
413.35869730,
413.37844130,
413.38141420,
413.40115810,
413.41680160,
413.50749120,
413.55508880,
413.57780566,wide major third
413.57780570,
413.57780600,werckismic sharp major third
413.57781000,wide major third
413.57800000,
413.70388270,
413.72659960,
413.75445320,
413.77419710,
413.77717010,
413.79691400,
413.90324710,
413.92596390,
413.95084470,
413.97356150,
414.06425120,
414.07989460,
414.09963860,
414.10261150,
414.15020910,
414.23792580,
414.27628610,
414.29900290,
414.43729020,
414.46000700,
414.47565050,
414.49539440,
414.49836730,
414.54545450,(diminished-4th)
414.54596490,
414.63368160,
414.63665460,
414.67204200,
414.69475880,
414.76273160,
414.80109190,
414.83304600,
414.87140630,
414.95912310,
415.02943750,
415.06779780,
415.13577060,
415.15848740,
415.18120430,
415.20608500,
415.22880190,
415.26716220,
415.28456450,
415.33513500,
415.35487890,
415.35785180,
415.40544940,
415.53152650,
415.55424330,
415.68032030,
415.70817400,
415.73089080,
415.75063480,
415.85696790,
415.87968470,
415.90456550,
415.92728230,
415.93025520,
415.94999920,
416.01797190,
416.05335930,
416.05633230,
416.10392980,
416.12664670,
416.25272370,
416.32303820,
416.39101100,
416.41372780,
416.42937130,
416.44911520,
416.45208810,
416.49968570,
416.58740240,
416.59037530,
416.62576270,
416.64847960,
416.65145250,
416.66666667,
416.71645240,
416.75481270,
416.78676680,
416.80948370,
416.82512710,
416.84784400,
416.98613120,
417.11220820,
417.13492510,
417.15980580,
417.18252270,
417.22088300,
417.28885580,
417.30859970,
417.31157260,
417.35917020,
417.39130430,
417.43764960,
417.48524720,
417.50796000,undecimal major third, undecimal diminished fourth
417.50796400,undecimal major third, undecimal diminished fourth
417.50796410,
417.50796410,undecimal diminished fourth or major third
417.50800000,
417.53068100,
417.55853460,
417.57827860,
417.61663890,
417.68461160,
417.70435560,
417.70732850,
417.75492610,
417.77777778,
417.83340550,
417.88100310,
417.88397600,
417.90372000,
417.97169270,
418.01005300,
418.05765060,
418.08036750,
418.20644450,
418.27973190,
418.29947580,
418.36744860,
418.40580890,
418.43776310,
418.45340650,
418.47612340,
418.54409610,
418.56681300,
418.60220040,
418.60517330,
418.69289000,
418.74048760,
418.76320450,
418.77884790,
418.80156480,
418.93985200,
418.96256890,
419.00092920,
419.06592900,
419.08864590,
419.13624350,
419.13921640,
419.15896030,
419.17460380,
419.26529340,
419.31289100,
419.33560790,
419.44194090,
419.46168490,
419.48440180,
419.51225540,
419.63833240,
419.65807640,
419.66104930,
419.70864690,
419.73136370,
419.78712630,
419.82205340,
419.83472390,
419.83769680,
419.85744080,
419.86041370,
419.88015760,
419.90801130,
419.98649070,
420.03408830,
420.05680510,
420.23345270,
420.25319660,
420.32116940,
420.35952970,
420.39148390,
420.40712730,
420.42984420,
420.49781690,
420.52053380,
420.55592120,
420.55889410,
420.59084820,
420.59669650,septendecimal diminished fourth
420.59700000,
420.62920850,
420.69718130,
420.71692530,
420.75528560,
420.89357280,
420.91628960,
420.95465000,
421.04236670,
421.08996430,
421.09293720,
421.11268110,
421.12832460,
421.21901420,
421.24173110,
421.26661180,
421.28900000,
421.28932870,
421.31204550,
421.43812250,
421.46597620,
421.48869300,
421.50843700,
421.61477010,
421.63748690,
421.66236770,
421.68508450,
421.77577410,
421.79141760,
421.81116160,
421.81413450,
421.83387840,
421.86173210,
421.94021150,
421.98780910,
422.01052590,
422.03324280,
422.17153000,
422.18717350,
422.20691740,
422.20989030,
422.22222222,
422.25748790,
422.34520460,
422.38356490,
422.40628180,
422.47425460,
422.49697140,
422.51261490,
422.54456900,
422.58292930,
422.65090210,
422.67064610,
422.70900640,
422.74393340,
422.80203770,
422.84729360,
422.87001040,
422.89272730,
422.90837070,
422.94032490,
422.97868520,
423.04665800,
423.06640190,
423.06937480,
423.19545180,
423.24304940,
423.24602230,
423.26576630,
423.39184330,
423.41969700,
423.44241380,
423.46215780,
423.51272830,
423.52941180,(~pythagorean major-3rd)
423.56849090,
423.59120770,
423.63880530,
423.64177820,
423.66152220,
423.72949490,
423.76785520,
423.78759920,
423.79057210,
423.81545280,
423.83816970,
423.96424670,
423.98696360,
424.12525080,
424.14089420,
424.16361110,
424.21120870,
424.29892540,
424.32461520,
424.33728570,
424.36000260,
424.36297550,
424.36400000,
424.36434554,vicesimotertial major third
424.45069220,
424.49828980,
424.52100670,
424.53665010,
424.55936700,
424.69765420,
424.75575850,
424.82373120,
424.84644810,
424.86209150,
424.89404570,
424.93240600,
425.00037870,
425.02012270,
425.02309560,
425.04581250,
425.09341010,
425.14917260,
425.19974310,
425.21948710,
425.24220400,
425.39613460,
425.41885150,
425.46644910,
425.54492850,
425.59252610,
425.59549900,
425.61524300,
425.68321570,
425.72157600,
425.74132000,
425.74429290,
425.76917360,
425.79189050,
425.80645161,(diminished-4th, ~32:25)
425.81460740,
425.91796750,
425.94068440,
425.99125490,
426.01099880,
426.07897160,
426.11733190,
426.14004880,
426.18764640,
426.27833600,
426.31372340,
426.31669630,
426.40441300,
426.45201060,
426.47472750,
426.49037090,
426.51308780,
426.58106050,
426.65137500,
426.66666667,
426.67409190,
426.71245220,
426.80016890,
426.84776650,
426.85073940,
426.87048330,
426.88612680,
426.90884360,
426.97681640,
426.99953330,
427.04713090,
427.12561030,
427.15346390,
427.17320790,
427.19592470,
427.34985540,
427.37257000,classic diminished fourth
427.37257200,classic diminished fourth
427.37257227,classic diminished fourth
427.37257230,
427.37300000,diminished fourth
427.39528910,
427.44288670,
427.54921980,
427.56896380,
427.57193670,
427.59168060,
427.61953430,
427.69801370,
427.74561130,
427.76832810,
427.83630090,
427.87466120,
427.89440520,
427.94497570,
428.03269240,
428.07105270,
428.09376960,
428.14136710,
428.16408400,
428.23205680,
428.25477360,
428.27041710,
428.29313390,
428.34073150,
428.42844830,
428.46680860,
428.60509580,
428.62781260,
428.66617290,
428.75388970,
428.80148730,
428.80446020,
428.82420410,
428.82717700,
428.83984760,
428.86256440,
428.93053720,
428.95325410,
429.00085160,
429.00382460,
429.02356850,
429.06192880,
429.06200000,41st harmonic
429.12990160,
429.14964550,
429.20021600,
429.32629000,acute major third
429.32629306,acute major third
429.32629310,
429.34900990,
429.39660750,
429.50294060,
429.52268450,
429.52565740,
429.54540140,
429.57325500,
429.59597190,
429.65173450,
429.69933210,
429.72204890,
429.74476580,
429.88305300,
429.89869650,
429.92141330,
429.94115730,
430.04749030,
430.09508790,
430.11780480,
430.14500000,
430.18577760,
430.18867925,(large JI diminished-4th
430.20849440,
430.22413790,
430.24685470,
430.29445230,
430.38216900,
430.38514190,
430.42052930,
430.58153340,
430.60425030,
430.61989370,
430.65184790,
430.69020820,
430.75818100,
430.77792490,
430.78089780,
430.81628520,
430.90697480,
430.92969170,
430.95457240,
430.95754530,
430.97728930,
431.01564960,
431.08362240,
431.10336630,
431.11111111,
431.15393680,
431.17665370,
431.28001000,Pythagorean double augmented second
431.28001385,Pythagorean double augmented second
431.30273070,
431.32544760,
431.35032830,
431.35330120,
431.37304520,
431.47937820,
431.49912220,
431.50209510,
431.52697580,
431.54969270,
431.67576970,
431.67874260,
431.69848660,
431.83677380,
431.85241720,
431.87500000,
431.87513400,swetismic supermajor third
431.87513410,
431.89487810,
431.89785100,
431.94544860,
432.00000000,
432.00121110,
432.03613820,
432.07152560,
432.07449850,
432.09424250,
432.16221520,
432.20057550,
432.23252970,
432.24817310,
432.27089000,
432.33886270,
432.53525420,
432.55797110,
432.57361450,
432.60556870,
432.64392900,
432.66664580,
432.71190170,
432.73164570,
432.73461860,
432.75733550,
432.77000600,
432.80493310,
432.88341250,
432.91126610,
432.93101010,
432.93398300,
432.95372700,
432.96937040,
433.10765760,
433.13037450,
433.25645150,
433.27916840,
433.30702200,
433.32676600,
433.33333333,
433.43309900,
433.45284300,
433.45581590,
433.47853270,
433.48069660,
433.50341350,
433.52613030,
433.63246340,
433.65220740,
433.70277790,
433.79049460,
433.82885490,
433.85157180,
433.89916940,
433.98985900,
434.02524640,
434.02821930,
434.04796320,
434.11593600,
434.15429630,
434.18625050,
434.18922340,
434.20189390,
434.22461080,
434.24732760,
434.38561480,
434.42397510,
434.51169190,
434.58200630,
434.62036660,
434.68833940,
434.71105630,
434.75865390,
434.83713330,
434.86498690,
434.88473090,
434.88770380,
434.90744770,
434.92309120,
434.95801820,
435.01378080,
435.08400000,septimal major third
435.08409500,supermajor third, septimal major third, septimal diminished fourth
435.08409526,septimal major third, BP third
435.08409530,
435.08410000,septimal major third, BP third, supermajor third, diminished fourth
435.10681210,
435.15440970,
435.23288910,
435.26074280,
435.28048670,
435.28345960,
435.30320360,
435.40953670,
435.43225350,
435.45713430,
435.47985110,
435.55555556,
435.58618420,
435.60592820,
435.65649870,
435.67921550,
435.74421540,
435.78257570,
435.80529250,
435.87560700,
435.94357980,
435.96629660,
435.98194010,
436.00168400,
436.00465690,
436.05225450,
436.13997120,
436.14294410,
436.17833160,
436.20104840,
436.26902120,
436.30738150,
436.33933560,
436.36363640,
436.37769590,
436.44801040,
436.46541270,
436.53572710,
436.53870000,
436.57408740,
436.66477700,
436.68749390,
436.71237460,
436.73509150,
436.77345180,
436.84142460,
436.86116850,
436.91173900,
437.03781600,
437.06053290,
437.18660990,
437.21446360,
437.23420750,
437.23718040,
437.25692440,
437.25989730,
437.30749490,
437.38597430,
437.43357190,
437.43654480,
437.45628880,
437.52426150,
437.56262180,
437.61021940,
437.63293630,
437.75901330,
437.82932780,
437.89730050,
437.92001740,
437.93566090,
437.95540480,
437.95837770,
437.99033190,
438.00597530,
438.02869220,
438.09369200,
438.09666490,
438.15476920,
438.29305640,
438.31577330,
438.33141670,
438.35413360,
438.48944790,
438.49242080,
438.52780820,
438.61849780,
438.64121470,
438.66609540,
438.68881230,
438.69178520,
438.72717260,
438.79514540,
438.81488930,
438.81786220,
438.86545980,
438.88817670,
439.01425370,
439.02439020,(~9:7 ratio)
439.03697060,
439.06482420,
439.08456820,
439.12292850,
439.19090120,
439.21064520,
439.21361810,
439.26121570,
439.33969510,
439.35300000,
439.38729270,
439.39026560,
439.41000960,
439.46058010,
439.47798230,
439.51634260,
439.56394020,
439.58665710,
439.60937400,
439.78304860,
439.78602150,
439.80576540,
439.87373820,
439.91209850,
439.94405270,
439.95969610,
439.98241300,
440.00000000,
440.05038570,
440.07310260,
440.10849000,
440.11146290,
440.13900000,
440.24677720,
440.26949410,
440.28513750,
440.30785440,
440.33980850,
440.37816880,
440.44614160,
440.46885850,
440.50721880,
440.59493550,
440.64253310,
440.64550600,
440.66524990,
440.68089340,
440.77158300,
440.81918060,
440.84189750,
440.96797450,
440.99069140,
441.01854500,
441.03828890,
441.04126190,
441.06100580,
441.07664930,
441.16436600,
441.16733890,
441.19005570,
441.21493650,
441.23765330,
441.27800000,
441.32834300,
441.34398640,
441.36373040,
441.36670330,
441.38644720,
441.41430090,
441.54037790,
441.56309470,
441.73974230,
441.75948620,
441.76245910,
441.81005670,
441.82745900,
441.86581930,
441.89777340,
441.93613380,
441.95885060,
442.02682340,
442.06518370,
442.09713780,
442.10526316,(augmented-3rd, diminished-4th)
442.13549810,
442.22321490,
442.26157520,
442.29352930,
442.33188960,
442.39986240,
442.42257920,
442.46093960,
442.53125400,
442.54865630,
442.59625390,
442.59922680,
442.61897070,
442.62194360,
442.63461420,
442.79561830,
442.81833510,
442.94441210,
442.97226580,
442.99498260,
443.01472660,
443.08057200,sensi supermajor third
443.08100000,
443.12105970,
443.14377650,
443.16865730,
443.19137410,
443.28206370,
443.29770720,
443.31745110,
443.32042410,
443.34016800,
443.36802160,
443.39073850,
443.47826090,
443.51681550,
443.51700000,
443.53953240,
443.58713000,
443.67781960,
443.69346310,
443.71320700,
443.71617990,
443.76377750,
443.85149420,
443.88985450,
443.91257140,
443.98054420,
444.01890450,
444.05085860,
444.07357550,
444.08921890,
444.11193580,
444.17693560,
444.25022300,
444.30832730,
444.37630000,
444.39901690,
444.41466030,
444.44444444,
444.44661450,
444.48497480,
444.55294760,
444.57269150,
444.57566440,
444.70174140,
444.74933900,
444.77200000,
444.77205590,
444.84237040,
444.88073070,
444.89813290,
444.94870340,
444.96844740,
444.97142030,
445.01901790,
445.09749730,
445.14509490,
445.14806780,
445.16781180,
445.23578450,
445.27414480,
445.29388880,
445.32174240,
445.34445930,
445.47053630,
445.49325320,
445.54382370,
445.63154040,
445.64718380,
445.66692780,
445.66990070,
445.69261760,
445.71749830,
445.74021520,
445.83090480,
445.86629220,
445.86926510,
445.95698180,
446.00457940,
446.02729630,
446.04293970,
446.06565660,
446.20394380,
446.26204810,
446.33002080,
446.35273770,
446.36253300,septendecimal supermajor third
446.36300000,
446.36838110,
446.40033530,
446.40330820,
446.42305210,
446.43869560,
446.46141250,
446.52938520,
446.59969970,
446.70603270,
446.72577670,
446.74849360,
446.90242420,
446.92216820,
446.92514110,
446.97273870,
447.05121810,
447.09881570,
447.10178860,
447.12153260,
447.12450550,
447.14424940,
447.17210310,
447.18950530,
447.24760960,
447.25058250,
447.29818010,
447.32089690,
447.44697400,
447.49754450,
447.51728840,
447.58526120,
447.62362150,
447.64633840,
447.67121910,
447.69393600,
447.78462560,
447.82001300,
447.82298590,
447.89330030,
447.91070260,
447.95830020,
447.98101710,
448.01937740,
448.15000000,
448.15766460,
448.18038140,
448.21576890,
448.21874180,
448.30645850,
448.35405610,
448.35702900,
448.37677290,
