Cents,Name(s),2,3,5,7,11,13,Numerator,Denominator,Tenney Height,Superparticular,Color Notation,FJS name,Tinas,Tredeks,Moria,Quartertones,Edo step 1,Edo step 2,Edo step 3,Edo step 4,Edo step 5,Edo step 6,Edo step 7,Edo step 8
742.04570000,,11,11,-9,0,-2,,362797056,236328125,56.25,,,,,,,,,,,,,,,
742.09329760,,-13,12,4,-4,-1,,332150625,216358912,56.00,,,,,,,,,,,,,,,
742.11601450,,14,-2,1,-2,-2,,81920,53361,32.03,,,,,,,,,,,,,,,
742.13165790,,-39,13,4,1,2,,843995000000,549756000000,78.62,,,,,,,,,,,,,,,
742.15437480,,-12,-1,1,3,1,,18865,12288,27.79,,,,,,,,,,,,,,,
742.22222222,,,,,,,,,,,,,,,167,,,167\270,,,,,,,
742.29266200,,11,2,-1,-4,0,,18432,12005,27.72,,,,,,,,,,,,,,,
742.31537890,,38,-12,-4,-2,-1,,274878000000,179029000000,75.38,,,,,,,,,,,,,,,
742.35076630,,-37,2,10,4,0,,211025000000,137439000000,74.62,,,,,,,,,,,,,,,
742.35373920,,12,-11,-4,3,2,,169996288,110716875,54.06,,,,,,,,,,,,,,,
742.44145590,,10,4,-5,1,-2,,580608,378125,37.68,,,,,,,,,,,,,,,
742.48905350,,-14,5,8,-3,-1,,94921875,61816832,52.38,,,,,,,,,,,,,,,
742.49202640,,35,-8,-6,-4,1,,377957000000,246140000000,76.30,,,,,,,,,,,,,,,
742.51177030,,13,-9,5,-1,-2,,25600000,16671501,48.60,,,,,,,,,,,,,,,
742.52741380,,-40,6,8,2,2,,1688380000000,1099510000000,80.62,,,,,,,,,,,,,,,
742.55013060,,-13,-8,5,4,1,,82534375,53747712,51.98,,,,,,,,,,,,,,,
742.61810340,,7,8,-7,-1,0,,839808,546875,38.74,,,,,,,,,,,,,,,
742.64082030,,34,-6,-10,1,-1,,120259000000,78310546875,73.00,,,,,,,,,,,,,,,
742.68841790,,10,-5,3,-3,0,,128000,83349,33.31,,,,,,,,,,,,,,,
742.79475090,,4,12,-9,-3,2,,1028869776,669921875,59.26,,,,,,,,,,,,,,,
742.81449490,,-18,11,2,0,-1,,4428675,2883584,43.54,,,,,,,,,,,,,,,
742.83721170,,9,-3,-1,2,-2,,25088,16335,28.61,,,,,,,,,,,,,,,
742.88778220,,34,-15,-2,-3,1,,188979000000,123042000000,74.30,,,,,,,,,,,,,,,
742.99114240,,-21,15,0,-2,1,,157837977,102760448,53.85,,,,,,,,,,,,,,,
743.01385927,classic diminished sixth,,,,,,,192,125,14.55,,,,,,,,,,,,,,,
743.01385930,,6,1,-3,0,0,,192,125,14.55,,,,,,,,,,,,,,,
743.01386000,classic diminished sixth,6,1,-3,,,,192,125,14.55,,,,,,,,,,,,,,,
743.01400000,diminished sixth (8/5 x 24/25),,,,,,,192,125,14.55,,,,,,,,,,,,,,,
743.03657610,,33,-13,-6,2,-1,,420907000000,274024000000,76.61,,,,,,,,,,,,,,,
743.06145690,,-18,2,10,-4,1,,966796875,629407744,59.08,,,,,,,,,,,,,,,
743.08417370,,9,-12,7,-2,0,,40000000,26040609,49.89,,,,,,,,,,,,,,,
743.19050680,,3,5,-5,-2,2,,235224,153125,35.07,,,,,,,,,,,,,,,
743.21025080,,-19,4,6,1,-1,,8859375,5767168,45.54,,,,,,,,,,,,,,,
743.21322370,,30,-9,-8,0,1,,11811160064,7688671875,66.30,,,,,,,,,,,,,,,
743.23296760,,8,-10,3,3,-2,,10976000,7144929,46.16,,,,,,,,,,,,,,,
743.26082130,,6,-8,5,-4,2,,24200000,15752961,48.44,,,,,,,,,,,,,,,
743.33930070,,2,7,-9,3,0,,3000564,1953125,42.41,,,,,,,,,,,,,,,
743.38689830,,-22,8,4,-1,1,,45106875,29360128,50.23,,,,,,,,,,,,,,,
743.40961510,,5,-6,1,1,0,,1120,729,19.64,,,,,,,,,,,,,,,
743.53569220,,-23,10,0,4,-1,,141776649,92274688,53.54,,,,,,,,,,,,,,,
743.58626270,,2,-2,-1,-1,2,,484,315,17.22,,,,,,,,,,,,,,,
743.60600660,,-20,-3,10,2,-1,,478515625,311427072,57.05,,,,,,,,,,,,,,,
743.65657710,,5,-15,9,-3,2,,7562500000,4921675101,65.01,,,,,,,,,,,,,,,
743.67397940,,0,13,-2,-3,-2,,1594323,1037575,40.59,,,,,,,,,,,,,,,
743.71233970,,-26,14,-2,2,1,,2578020291,1677721600,61.91,,,,,,,,,,,,,,,
743.73505660,,1,0,-5,4,0,,4802,3125,23.84,,,,,,,,,,,,,,,
743.78265410,,-23,1,8,0,1,,12890625,8388608,46.62,,,,,,,,,,,,,,,
743.80537100,,4,-13,5,2,0,,2450000,1594323,41.83,,,,,,,,,,,,,,,
743.87334380,,24,3,-7,-3,-1,,452984832,294765625,56.89,,,,,,,,,,,,,,,
743.89606060,,51,-11,-10,-1,-2,,2251800000000000,1465270000000000,101.38,,,,,,,,,,,,,,,
743.91170410,,-2,4,-7,2,2,,480249,312500,37.13,,,,,,,,,,,,,,,
743.93442090,,25,-10,-10,4,1,,886206000000,576650000000,78.76,,,,,,,,,,,,,,,
743.98201850,,1,-9,3,0,2,,30250,19683,29.15,,,,,,,,,,,,,,,
744.00000000,,,,,,,,,,,,,,,,,,31\50,,,,,,,
744.06973530,,-1,6,2,-2,-2,,18225,11858,27.69,,,,,,,,,,,,,,,
744.10809560,,-27,7,2,3,1,,206288775,134217728,54.62,,,,,,,,,,,,,,,
744.24638280,,-4,10,0,-4,0,,59049,38416,31.08,,,,,,,,,,,,,,,
744.26909960,,23,-4,-3,-2,-1,,8388608,5457375,45.38,,,,,,,,,,,,,,,
744.30745990,,-3,-3,-3,3,2,,41503,27000,30.06,,,,,,,,,,,,,,,
744.39517670,,-5,12,-4,1,-2,,3720087,2420000,43.03,,,,,,,,,,,,,,,
744.44277430,,-29,13,9,-3,-1,,3113910000000,2025610000000,82.38,,,,,,,,,,,,,,,
744.44574720,,20,0,-5,-4,1,,11534336,7503125,46.30,,,,,,,,,,,,,,,
744.46549110,,-2,-1,6,-1,-2,,15625,10164,27.24,,,,,,,,,,,,,,,
744.46846400,,47,-14,-8,-2,0,,140737000000000,91549000000000,93.38,,,,,,,,,,,,,,,
744.48113460,,-55,14,9,2,2,,55387200000000000,36028800000000000,110.62,,,,,,,,,,,,,,,
744.50385140,,-28,0,6,4,1,,412671875,268435456,56.62,,,,,,,,,,,,,,,
744.59454110,,19,2,-9,1,-1,,33030144,21484375,49.33,,,,,,,,,,,,,,,
744.64213860,,-5,3,4,-3,0,,16875,10976,27.46,,,,,,,,,,,,,,,
744.64511160,,44,-10,-10,-4,2,,2128650000000000,1384540000000000,101.22,,,,,,,,,,,,,,,
744.66485550,,22,-11,1,-1,-1,,20971520,13640319,48.02,,,,,,,,,,,,,,,
744.70321580,,-4,-10,1,4,2,,1452605,944784,40.32,,,,,,,,,,,,,,,
744.79093250,,-6,5,0,2,-2,,11907,7744,26.46,,,,,,,,,,,,,,,
744.84150300,,19,-7,-1,-3,1,,5767168,3750705,44.30,,,,,,,,,,,,,,,
744.86124700,,-3,-8,10,0,-2,,9765625,6351048,45.82,,,,,,,,,,,,,,,
744.96758010,,-9,9,-2,0,0,,19683,12800,27.91,,,,,,,,,,,,,,,
744.99029690,,18,-5,-5,2,-1,,12845056,8353125,46.61,,,,,,,,,,,,,,,
745.03789450,,-6,-4,8,-2,0,,390625,254016,36.53,,,,,,,,,,,,,,,
745.14422760,,-12,13,-4,-2,2,,192913083,125440000,54.43,,,,,,,,,,,,,,,
745.16397150,,-34,12,7,1,-1,,290632000000,188979000000,75.54,,,,,,,,,,,,,,,
745.16694440,,15,-1,-7,0,1,,360448,234375,36.30,,,,,,,,,,,,,,,
745.18668840,,-7,-2,4,3,-2,,214375,139392,34.80,,,,,,,,,,,,,,,
745.18966130,,42,-15,-10,2,0,,215504000000000,140126000000000,94.61,,,,,,,,,,,,,,,
745.21454200,,-9,0,6,-4,2,,1890625,1229312,41.08,,,,,,,,,,,,,,,
745.23725890,,18,-14,3,-2,1,,360448000,234365481,56.23,,,,,,,,,,,,,,,
745.29302150,,-13,15,-8,3,0,,4921675101,3200000000,63.77,,,,,,,,,,,,,,,
745.36333590,,-10,2,2,1,0,,1575,1024,20.62,,,,,,,,,,,,,,,
745.38605280,,17,-12,-1,3,-1,,44957696,29229255,50.22,,,,,,,,,,,,,,,
745.52434000,,40,-9,-3,-4,-2,,1099510000000,714791000000,79.38,,,,,,,,,,,,,,,
745.53998350,,-13,6,0,-1,2,,88209,57344,32.24,,,,,,,,,,,,,,,
745.56270030,,14,-8,-3,1,1,,1261568,820125,39.91,,,,,,,,,,,,,,,
745.58244430,,-8,-9,8,4,-2,,937890625,609700608,58.99,,,,,,,,,,,,,,,
745.61029790,,-10,-7,10,-3,2,,1181640625,768144384,59.65,,,,,,,,,,,,,,,
745.68877730,,-14,8,-4,4,0,,15752961,10240000,47.20,,,,,,,,,,,,,,,
745.73637490,,-38,9,9,0,1,,422877000000,274878000000,76.62,,,,,,,,,,,,,,,
745.75909180,,-11,-5,6,2,0,,765625,497664,38.47,,,,,,,,,,,,,,,
745.78600000,,,,,,,,20,13,8.02,,,,,,,,,,,,,,,
745.78605000,"tridecimal semi-augmented fifth, Barbados sixth, ratwolf wolf fifth, tridecimal ultraminor sixth",2,0,1,0,0,-1,20,13,8.02,,,,,,,,,,,,,,,
745.78605200,"Barbados sixth, ratwolf wolf fifth, tridecimal semi-augmented fifth, tridecimal ultraminor sixth",,,,,,,20,13,8.02,,"3uy5, thuyo 5th",,,,,,,,,,,,,
745.78605210,tridecimal semi-augmented fifth,,,,,,,20,13,8.02,,,,,,,,,,,,,,,
745.82706460,,9,11,-6,-3,-1,,90699264,58953125,52.25,,,,,,,,,,,,,,,
745.84978140,,36,-3,-9,-1,-2,,68719476736,44666015625,71.38,,,,,,,,,,,,,,,
745.86542490,,-17,12,-6,2,2,,3150913689,2048000000,62.48,,,,,,,,,,,,,,,
745.88814170,,10,-2,-9,4,1,,27044864,17578125,48.76,,,,,,,,,,,,,,,
745.93573930,,-14,-1,4,0,2,,75625,49152,31.79,,,,,,,,,,,,,,,
745.95845620,,13,-15,1,2,1,,22077440,14348907,48.17,,,,,,,,,,,,,,,
746.02345600,,-16,14,3,-2,-2,,597871125,388562944,57.69,,,,,,,,,,,,,,,
746.06181630,,-42,15,3,3,1,,6767300000000,4398050000000,84.62,,,,,,,,,,,,,,,
746.15484770,,-12,-12,10,3,0,,3349609375,2176782336,62.66,,,,,,,,,,,,,,,
746.22282040,,8,4,-2,-2,-1,,20736,13475,28.06,,,,,,,,,,,,,,,
746.24553730,,35,-10,-5,0,-2,,34359738368,22327903125,69.38,,,,,,,,,,,,,,,
746.26118070,,-18,5,-2,3,2,,10085229,6553600,45.91,,,,,,,,,,,,,,,
746.29313490,,11,-9,8,-4,-1,,800000000,519847713,58.53,,,,,,,,,,,,,,,
746.33149520,,-15,-8,8,1,2,,330859375,214990848,55.98,,,,,,,,,,,,,,,
746.39946800,,5,8,-4,-4,1,,2309472,1500625,41.66,,,,,,,,,,,,,,,
746.41921190,,-17,7,7,-1,-2,,170859375,111017984,54.07,,,,,,,,,,,,,,,
746.42218480,,32,-6,-7,-2,0,,4294967296,2790703125,63.38,,,,,,,,,,,,,,,
746.45757220,,-43,8,7,4,1,,13537700000000,8796090000000,86.62,,,,,,,,,,,,,,,
746.54826180,,4,10,-8,1,-1,,6613488,4296875,44.69,,,,,,,,,,,,,,,
746.59585940,,-20,11,5,-3,0,,553584375,359661568,57.47,,,,,,,,,,,,,,,
746.59883230,,29,-2,-9,-4,2,,64961380352,42205078125,71.22,,,,,,,,,,,,,,,
746.61857630,,7,-3,2,-1,-1,,3200,2079,22.67,,,,,,,,,,,,,,,
746.65693660,,-19,-2,2,4,2,,7263025,4718592,44.96,,,,,,,,,,,,,,,
746.66666667,,,,,,,,,,,,,,,168,,,168\270,,,,,,,
746.72490940,,1,14,-10,-1,1,,105225318,68359375,52.68,,,,,,,,,,,,,,,
746.74465330,,-21,13,1,2,-2,,390609135,253755392,56.46,,,,,,,,,,,,,,,
746.79522380,,4,1,0,-3,1,,528,343,17.47,,,,,,,,,,,,,,,
746.81794070,,31,-13,-3,-1,0,,2147483648,1395032625,61.38,,,,,,,,,,,,,,,
746.94401770,,3,3,-4,2,-1,,10584,6875,26.12,,,,,,,,,,,,,,,
746.96673460,,30,-11,-7,4,-2,,2578050000000,1674590000000,81.84,,,,,,,,,,,,,,,
746.99161530,,-21,4,9,-2,0,,158203125,102760448,53.85,,,,,,,,,,,,,,,
746.99458820,,28,-9,-5,-3,2,,32480690176,21097715625,69.22,,,,,,,,,,,,,,,
747.01433220,,6,-10,6,0,-1,,1000000,649539,39.24,,,,,,,,,,,,,,,
747.12066520,,0,7,-6,0,1,,24057,15625,28.49,,,,,,,,,,,,,,,
747.14040920,,-22,6,5,3,-2,,781396875,507510784,58.46,,,,,,,,,,,,,,,
747.14338210,,27,-7,-9,2,0,,6576668672,4271484375,64.61,,,,,,,,,,,,,,,
747.16826280,,-24,8,7,-4,2,,62021953125,40282095616,71.08,,,,,,,,,,,,,,,
747.16981132,(JI large diminished-6th,,,,,,,,,,,,,,,,,33\53,,,,,,,
747.19097970,,3,-6,4,-2,1,,55000,35721,30.87,,,,,,,,,,,,,,,
747.31705670,,-25,10,3,1,0,,51667875,33554432,50.62,,,,,,,,,,,,,,,
747.33977360,,2,-4,0,3,-1,,1372,891,20.22,,,,,,,,,,,,,,,
747.47806080,,25,-1,-2,-4,-2,,33554432,21789075,49.38,,,,,,,,,,,,,,,
747.49370420,,-28,14,1,-1,2,,2893696245,1879048192,62.24,,,,,,,,,,,,,,,
747.51600000,,,,,,,,77,50,11.91,,,,,,,,,,,,,,,
747.51642110,,-1,0,-2,1,1,,77,50,11.91,,,,,,,,,,,,,,,
747.53616510,,-23,-1,9,4,-2,,4689453125,3045064704,63.63,,,,,,,,,,,,,,,
747.53913800,,26,-14,-5,3,0,,23018340352,14946778125,68.22,,,,,,,,,,,,,,,
747.58673560,,2,-13,8,-1,1,,17187500,11160261,47.45,,,,,,,,,,,,,,,
747.67742520,,49,-11,-7,-4,-1,,562950000000000,365518000000000,97.38,,,,,,,,,,,,,,,
747.71281260,,-26,3,7,2,0,,103359375,67108864,52.62,,,,,,,,,,,,,,,
747.71578550,,23,-10,-7,1,2,,7105150976,4613203125,64.83,,,,,,,,,,,,,,,
747.73552950,,1,-11,4,4,-1,,3001250,1948617,42.41,,,,,,,,,,,,,,,
747.80350220,,21,5,-8,-1,-2,,509607936,330859375,57.23,,,,,,,,,,,,,,,
747.84186250,,-5,6,-8,4,1,,19253619,12500000,47.77,,,,,,,,,,,,,,,
747.87381670,,24,-8,2,-3,-2,,419430400,272301183,56.66,,,,,,,,,,,,,,,
747.88946010,,-29,7,5,0,2,,826959375,536870912,58.62,,,,,,,,,,,,,,,
747.91217700,,-2,-7,2,2,1,,13475,8748,26.81,,,,,,,,,,,,,,,
747.98014970,,18,9,-10,-3,0,,5159780352,3349609375,63.91,,,,,,,,,,,,,,,
748.17654120,,-7,12,-1,-2,-1,,531441,344960,37.42,,,,,,,,,,,,,,,
748.19925810,,20,-2,-4,0,-2,,1048576,680625,39.38,,,,,,,,,,,,,,,
748.21490150,,-33,13,-1,3,2,,66169187469,42949672960,71.27,,,,,,,,,,,,,,,
748.24685570,,-4,-1,9,-4,-1,,1953125,1267728,41.17,,,,,,,,,,,,,,,
748.26957250,,23,-15,6,-2,-2,,131072000000,85074669603,73.24,,,,,,,,,,,,,,,
748.28521600,,-30,0,9,1,2,,1654296875,1073741824,60.62,,,,,,,,,,,,,,,
748.30793280,,-3,-14,6,3,1,,58953125,38263752,51.00,,,,,,,,,,,,,,,
748.37293270,,-32,15,8,-1,-2,,5605040000000,3637840000000,84.08,,,,,,,,,,,,,,,
748.37590560,,17,2,-6,-2,0,,1179648,765625,39.72,,,,,,,,,,,,,,,
748.39862250,,44,-12,-9,0,-1,,17592200000000,11417700000000,87.38,,,,,,,,,,,,,,,
748.44622010,,20,-11,4,-4,0,,655360000,425329947,57.95,,,,,,,,,,,,,,,
748.52469950,,16,4,-10,3,-2,,1820786688,1181640625,60.90,,,,,,,,,,,,,,,
748.55255310,,14,6,-8,-4,2,,1445216256,937890625,60.23,,,,,,,,,,,,,,,
748.57229710,,-8,5,3,-1,-1,,30375,19712,29.16,,,,,,,,,,,,,,,
748.59501400,,19,-9,0,1,-2,,3670016,2381643,42.99,,,,,,,,,,,,,,,
748.61065740,,-34,6,3,4,2,,26473726125,17179869184,68.62,,,,,,,,,,,,,,,
748.74894460,,-11,9,1,-3,1,,1082565,702464,39.47,,,,,,,,,,,,,,,
748.77166150,,16,-5,-2,-1,0,,65536,42525,31.38,,,,,,,,,,,,,,,
748.89773850,,-12,11,-3,2,-1,,8680203,5632000,45.47,,,,,,,,,,,,,,,
748.92045540,,15,-3,-6,4,-2,,78675968,51046875,51.83,,,,,,,,,,,,,,,
748.94533610,,-36,12,10,-2,0,,5189850000000,3367250000000,83.85,,,,,,,,,,,,,,,
748.94830900,,13,-1,-4,-3,2,,991232,643125,39.21,,,,,,,,,,,,,,,
748.96805300,,-9,-2,7,0,-1,,78125,50688,31.88,,,,,,,,,,,,,,,
748.97102590,,40,-15,-7,-1,1,,12094600000000,7847060000000,86.29,,,,,,,,,,,,,,,
749.07438600,,-15,15,-5,0,1,,157837977,102400000,53.84,,,,,,,,,,,,,,,
749.09413000,,-37,14,6,3,-2,,25633700000000,16630100000000,88.46,,,,,,,,,,,,,,,
749.09710290,,12,1,-8,2,0,,602112,390625,37.78,,,,,,,,,,,,,,,
749.14470050,,-12,2,5,-2,1,,309375,200704,35.85,,,,,,,,,,,,,,,
749.16741730,,15,-12,2,0,0,,819200,531441,38.66,,,,,,,,,,,,,,,
749.27375040,,9,5,-10,0,2,,15054336,9765625,47.06,,,,,,,,,,,,,,,
749.29349440,,-13,4,1,3,-1,,138915,90112,33.54,,,,,,,,,,,,,,,
749.34406490,,12,-8,0,-2,2,,495616,321489,37.21,,,,,,,,,,,,,,,
749.43178160,,10,7,-1,-4,-2,,2239488,1452605,41.56,,,,,,,,,,,,,,,
749.47014190,,-16,8,-1,1,1,,505197,327680,37.27,,,,,,,,,,,,,,,
749.48988590,,-38,7,10,4,-2,,51279200000000,33260200000000,90.46,,,,,,,,,,,,,,,
749.49285880,,11,-6,-4,3,0,,702464,455625,38.22,,,,,,,,,,,,,,,
749.54045640,,-13,-5,9,-1,1,,21484375,13934592,48.09,,,,,,,,,,,,,,,
749.63114600,,34,-3,-6,-4,-1,,17179869184,11142140625,67.38,,,,,,,,,,,,,,,
749.66653340,,-41,11,8,2,0,,3390700000000,2199020000000,82.62,,,,,,,,,,,,,,,
749.66950630,,8,-2,-6,1,2,,216832,140625,34.83,,,,,,,,,,,,,,,
749.68925020,,-14,-3,5,4,-1,,7503125,4866048,45.05,,,,,,,,,,,,,,,
749.73982070,,11,-15,4,-1,2,,154880000,100442349,53.79,,,,,,,,,,,,,,,
749.75722300,,6,13,-7,-1,-2,,102036672,66171875,52.58,,,,,,,,,,,,,,,
749.79558330,,-20,14,-7,4,1,,126323000000,81920000000,73.13,,,,,,,,,,,,,,,
749.82753750,,9,0,3,-3,-2,,64000,41503,31.31,,,,,,,,,,,,,,,
749.84318090,,-44,15,6,0,2,,27128400000000,17592200000000,88.62,,,,,,,,,,,,,,,
749.86589780,,-17,1,3,2,1,,202125,131072,34.62,,,,,,,,,,,,,,,
749.88861460,,10,-13,0,4,0,,2458624,1594323,41.83,,,,,,,,,,,,,,,
750.00000000,,,,,,,,,,,,,,,,,15,15\24,45\72,,,,,,
750.02690180,,33,-10,-2,-3,-1,,8589934592,5569796925,65.37,,,,,,,,,,,,,,,
750.06526210,,7,-9,-2,2,2,,758912,492075,38.44,,,,,,,,,,,,,,,
750.15297890,,5,6,-3,0,-2,,23328,15125,28.39,,,,,,,,,,,,,,,
750.18190900,15/4-tone,,,,,,,91,59,12.39,,,,,,,,,,,,,,,
750.20057650,,-19,7,10,-4,-1,,21357421875,13846970368,68.00,,,,,,,,,,,,,,,
750.22329330,,8,-7,7,-2,-2,,20000000,12966723,47.88,,,,,,,,,,,,,,,
750.23893680,,-45,8,10,1,2,,54269200000000,35184400000000,90.63,,,,,,,,,,,,,,,
750.26165360,,-18,-6,7,3,1,,294765625,191102976,55.64,,,,,,,,,,,,,,,
750.32962640,,2,10,-5,-2,0,,236196,153125,35.07,,,,,,,,,,,,,,,
750.35234330,,29,-4,-8,0,-1,,536870912,348046875,57.37,,,,,,,,,,,,,,,
750.39994090,,5,-3,5,-4,0,,100000,64827,32.59,,,,,,,,,,,,,,,
750.47842030,,1,12,-9,3,-2,,364568526,236328125,56.26,,,,,,,,,,,,,,,
750.50627390,,-1,14,-7,-4,2,,578739249,375156250,57.59,,,,,,,,,,,,,,,
750.52601790,,-23,13,4,-1,-1,,996451875,645922816,59.16,,,,,,,,,,,,,,,
750.52899080,,26,0,-10,-2,1,,738197504,478515625,58.29,,,,,,,,,,,,,,,
750.54873470,,4,-1,1,1,-2,,560,363,17.63,,,,,,,,,,,,,,,
750.56437820,,-49,14,4,4,2,,868471000000000,562950000000000,98.63,,,,,,,,,,,,,,,
750.59930520,,29,-13,0,-4,1,,5905580032,3827969523,64.29,,,,,,,,,,,,,,,
750.72500000,,,,,,,,54,35,10.88,,,,,,,,,,,,,,,
750.72538000,septimal semi-augmented fifth,1,3,-1,-1,,,54,35,10.88,,,,,,,,,,,,,,,
750.72538226,septimal semi-augmented fifth,,,,,,,54,35,10.88,,,,,,,,,,,,,,,
750.72538230,,1,3,-1,-1,0,,54,35,10.88,,,,,,,,,,,,,,,
750.74809910,,28,-11,-4,1,-1,,1879048192,1217885625,60.99,,,,,,,,,,,,,,,
750.79569670,,4,-10,9,-3,0,,31250000,20253807,49.17,,,,,,,,,,,,,,,
750.87417610,,0,5,-5,4,-2,,583443,378125,37.68,,,,,,,,,,,,,,,
750.90202980,,-2,7,-3,-3,2,,264627,171500,35.40,,,,,,,,,,,,,,,
750.92177370,,-24,6,8,0,-1,,284765625,184549376,55.54,,,,,,,,,,,,,,,
750.92474660,,25,-7,-6,-1,1,,369098752,239203125,56.29,,,,,,,,,,,,,,,
750.94449060,,3,-8,5,2,-2,,1225000,793881,39.82,,,,,,,,,,,,,,,
751.05082370,,-3,9,-7,2,0,,964467,625000,39.13,,,,,,,,,,,,,,,
751.07354050,,24,-5,-10,4,-1,,40282095616,26103515625,69.83,,,,,,,,,,,,,,,
751.09842130,,-27,10,6,-2,1,,10149046875,6576668672,65.86,,,,,,,,,,,,,,,
751.11111111,,,,,,,,,,,,,,,169,,,169\270,,,,,,,
751.12100000,,,,,,,,125,81,13.31,,,,,,,,,,,,,,,
751.12113810,,0,-4,3,0,0,,125,81,13.31,,,,,,,,,,,,,,,
751.22747120,,-6,13,-9,0,2,,192913083,125000000,54.42,,,,,,,,,,,,,,,
751.24721520,,-28,12,2,3,-1,,4557106575,2952790016,63.54,,,,,,,,,,,,,,,
751.29778570,,-3,0,1,-2,2,,605,392,17.86,,,,,,,,,,,,,,,
751.32050250,,24,-14,-2,0,1,,184549376,119574225,54.29,,,,,,,,,,,,,,,
751.34024650,,2,-15,9,3,-2,,2679687500,1736217747,62.01,,,,,,,,,,,,,,,
751.38550240,,-5,15,0,-4,-2,,14348907,9296672,46.92,,,,,,,,,,,,,,,
751.44657950,,-4,2,-3,3,0,,3087,2000,22.56,,,,,,,,,,,,,,,
751.49417710,,-28,3,10,-1,1,,2900390625,1879048192,62.24,,,,,,,,,,,,,,,
751.51689400,,-1,-11,7,1,0,,546875,354294,37.50,,,,,,,,,,,,,,,
751.58486680,,19,5,-5,-4,-1,,127401984,82534375,53.22,,,,,,,,,,,,,,,
751.60758360,,46,-9,-8,-2,-2,,70368700000000,45586100000000,91.37,,,,,,,,,,,,,,,
751.62322710,,-7,6,-5,1,2,,617463,400000,37.85,,,,,,,,,,,,,,,
751.64297100,,-29,5,6,4,-1,,9116296875,5905580032,65.55,,,,,,,,,,,,,,,
751.64594390,,20,-8,-8,3,1,,3956277248,2562890625,63.14,,,,,,,,,,,,,,,
751.69354150,,-4,-7,5,-1,2,,378125,244944,36.43,,,,,,,,,,,,,,,
751.78125820,,-6,8,4,-3,-2,,4100625,2656192,43.31,,,,,,,,,,,,,,,
751.78423110,,43,-5,-10,-4,0,,8796090000000,5697690000000,85.37,,,,,,,,,,,,,,,
751.81961860,,-32,9,4,2,1,,6630710625,4294967296,64.63,,,,,,,,,,,,,,,
751.84233540,,-5,-5,1,4,0,,12005,7776,26.48,,,,,,,,,,,,,,,
751.98062260,,18,-2,-1,-3,-1,,262144,169785,35.37,,,,,,,,,,,,,,,
752.01898290,,-8,-1,-1,2,2,,5929,3840,24.44,,,,,,,,,,,,,,,
752.04169980,,19,-15,-4,4,1,,13846970368,8968066875,66.75,,,,,,,,,,,,,,,
752.08929740,,-5,-14,9,0,2,,236328125,153055008,55.01,,,,,,,,,,,,,,,
752.10669970,,-10,14,-2,0,-2,,4782969,3097600,43.75,,,,,,,,,,,,,,,
752.17701410,,-7,1,8,-2,-2,,1171875,758912,39.69,,,,,,,,,,,,,,,
752.17998700,,42,-12,-6,-3,0,,4398050000000,2848190000000,83.37,,,,,,,,,,,,,,,
752.21537440,,-33,2,8,3,1,,13264453125,8589934592,66.63,,,,,,,,,,,,,,,
752.30606400,,14,4,-7,0,-1,,1327104,859375,40.05,,,,,,,,,,,,,,,
752.32878090,,41,-10,-10,2,-2,,107752000000000,69774700000000,92.60,,,,,,,,,,,,,,,
752.35366160,,-10,5,6,-4,0,,3796875,2458624,43.09,,,,,,,,,,,,,,,
752.37637850,,17,-9,3,-2,-1,,16384000,10609137,47.30,,,,,,,,,,,,,,,
752.41473880,,-9,-8,3,3,2,,5187875,3359232,43.99,,,,,,,,,,,,,,,
752.48271160,,11,8,-9,-2,1,,147806208,95703125,53.65,,,,,,,,,,,,,,,
752.50245550,,-11,7,2,1,-2,,382725,247808,36.46,,,,,,,,,,,,,,,
752.55302600,,14,-5,1,-4,1,,901120,583443,38.94,,,,,,,,,,,,,,,
752.67910310,,-14,11,0,-1,0,,177147,114688,34.24,,,,,,,,,,,,,,,
752.70181990,,13,-3,-3,1,-1,,57344,37125,30.99,,,,,,,,,,,,,,,
752.74941750,,-11,-2,10,-3,0,,9765625,6322176,45.81,,,,,,,,,,,,,,,
752.75239040,,38,-15,-4,-4,2,,33260200000000,21532300000000,89.21,,,,,,,,,,,,,,,
752.81049470,,-10,-15,7,4,2,,22696953125,14693280768,68.18,,,,,,,,,,,,,,,
752.82789690,,-15,13,-4,4,-2,,3827969523,2478080000,63.04,,,,,,,,,,,,,,,
752.85575060,,-17,15,-2,-3,2,,1736217747,1123942400,60.76,,,,,,,,,,,,,,,
752.87549450,,-39,14,9,0,-1,,9341740000000,6047310000000,85.55,,,,,,,,,,,,,,,
752.87846740,,10,1,-5,-1,1,,33792,21875,29.46,,,,,,,,,,,,,,,
752.89821140,,-12,0,6,2,-2,,765625,495616,38.47,,,,,,,,,,,,,,,
752.90118430,,37,-13,-8,1,0,,962073000000,622782000000,78.99,,,,,,,,,,,,,,,
752.94878190,,13,-12,5,-3,1,,281600000,182284263,55.51,,,,,,,,,,,,,,,
753.02726130,,9,3,-9,4,-1,,33191424,21484375,49.34,,,,,,,,,,,,,,,
753.07485890,,-15,4,4,0,0,,50625,32768,30.63,,,,,,,,,,,,,,,
753.07783180,,34,-9,-10,-1,2,,2078760000000,1345520000000,81.21,,,,,,,,,,,,,,,
753.09757580,,12,-10,1,2,-1,,1003520,649539,39.25,,,,,,,,,,,,,,,
